,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,smiles,pLC50,compound_id
332,8.958333333333332,8.958333333333332,1.2662037037037033,-1.5902777777777777,0.5621808285617447,14.25,177.458,170.40200000000002,175.956247884,50,0,0.21770918038751394,-0.38600525077360825,0.38600525077360825,0.21770918038751394,1.125,1.25,1.25,35.58251609937954,10.172484100825379,2.3760601425277557,-2.2499888944586455,2.3666750506184426,-2.3510181389672673,6.679010076723142,0.08471271425044796,1.253297578463043,4.020391543176799,66.26466250649041,7.0,4.581107014527639,6.848893852583003,3.25,2.04055350726382,3.1744469262915014,2.056776063417582,4.338008487217137,0.6937198477231185,2.081159543169355,0.0,0.0,0.8299999999999998,21.30605883387173,8.830000000000002,2.2189619577070254,2.402430194279351,63.53810980386041,5.106527394840706,5.601050810983688,0.0,3.7925359355297714,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,13.847474399381248,0.0,0.0,5.106527394840706,34.802819670697545,0.0,0.0,0.0,23.241061145894705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,14.500114141354166,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,20.23,9.39358674651346,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,39.909347065538256,-1.5902777777777777,15.87037037037037,0.0,8.958333333333332,-1.2662037037037033,0.0,0.0,0.0,2.861111111111111,0.0,1.0,8,1,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,2.127500000000001,36.58780000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC(C)(O)C(Cl)(Cl)Cl,3.119,Compound 333
333,8.13486111111111,8.13486111111111,0.24388888888888882,0.24388888888888882,0.4605282559594687,9.0,89.138,78.05,89.084063972,38,0,0.05554347038366219,-0.3950544582455796,0.3950544582455796,0.05554347038366219,1.6666666666666667,2.3333333333333335,2.5,16.250981146026756,10.632181347480806,1.719157006694682,-1.9086212758237546,1.5085330153527927,-2.1609357462291214,4.345179578679491,0.2933855877555367,1.6143308351592656,2.3390923149762908,19.509775004326936,4.82842712474619,4.0685339390596,4.0685339390596,2.914213562373095,2.230441328389933,2.230441328389933,1.0771601883432524,1.0771601883432524,0.5385800941716262,0.5385800941716262,0.2558336368008463,0.2558336368008463,-0.08,20.986300857070454,5.92,4.920000000000001,3.9200000000000004,38.17817330682343,10.423315998847038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.544756405912575,6.544756405912575,6.606881964512918,5.106527394840706,0.0,0.0,5.316788604006331,0.0,6.923737199690624,19.696394776338067,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,24.802922171178775,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,32.26,0.0,0.0,0.0,6.606881964512918,0.0,13.08951281182515,0.0,0.0,6.923737199690624,5.316788604006331,5.106527394840706,0.0,0.0,0.0,11.082777777777777,0.0,0.0,0.0,0.0,3.9172222222222226,0.0,1.0,6,2,2,0,0,0,0,0,0,2,2,2,3,0,0,0,0,-0.41180000000000017,25.62949999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCNCCO,1.78,Compound 334
334,5.578333333333333,5.578333333333333,0.8691666666666669,0.8691666666666669,0.6700363845267114,9.538461538461538,170.211,160.13099999999997,170.07316494,64,0,0.1269277489093993,-0.45738459774589524,0.45738459774589524,0.1269277489093993,0.5384615384615384,0.9230769230769231,1.3076923076923077,16.480495190988094,10.306353265168251,1.9198513149703786,-2.0311296921232866,2.1887613306832714,-1.809828901342971,5.296597590150414,0.4824967262137585,2.2079419864076595,2.1614757505786617,315.89864866417315,8.932875131431276,7.181750982360123,7.181750982360123,6.449489742783178,4.229615495509782,4.229615495509782,2.7281671317862504,2.7281671317862504,1.722112590735371,1.722112590735371,1.1131559826150588,1.1131559826150588,-1.7599999999999998,1589.7182302135147,7.866895638429664,3.7642110484220974,2.089799938442597,77.60204255506788,4.736862953800049,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,24.26546827384644,0.0,0.0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,11.49902366656781,0.0,0.0,60.6636706846161,0.0,4.736862953800049,5.578333333333333,0.0,0.0,0.0,0.0,1.7383333333333337,19.516666666666666,0.0,0.0,0.0,0.0,13,0,1,0,0,0,2,0,2,1,0,1,2,0,0,0,2,3.478900000000002,52.95800000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c1ccc(Oc2ccccc2)cc1,4.629,Compound 335
335,2.2528935185185186,2.2528935185185186,0.40104166666666674,0.40104166666666674,0.5049839755850549,14.0,146.29899999999998,128.15499999999997,146.112921576,56,0,0.008030781198639564,-0.15007759885604868,0.15007759885604868,0.008030781198639564,0.6666666666666666,0.8888888888888888,0.8888888888888888,32.16700096930154,10.233914714768543,2.200384437876484,-2.2765681702803056,2.3457468623135993,-2.1911556056582397,8.013776665062387,0.740416500054657,1.1431558784658322,3.746417931251032,69.72120767599533,7.707106781186548,7.408248290463863,8.22474487139159,3.7071067811865475,3.408248290463863,4.224744871391589,4.326806944007555,6.980420832022665,0.6123724356957946,1.8371173070873836,0.9185586535436919,2.7556759606310757,0.35,27.435741083179973,9.35,2.531037747759121,8.35,63.41695585397104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,0.0,41.54242319814374,0.0,9.494044906435118,0.0,0.0,11.761884949391115,0.0,0.0,0.0,51.03646810457886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,9.494044906435118,0.0,0.0,41.54242319814374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.494044906435118,0.0,0.0,0.0,11.761884949391115,41.54242319814374,0.0,0.8020833333333335,2.013888888888889,0.0,0.0,0.0,0.0,0.0,0.0,13.517361111111112,0.0,1.0,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.316600000000002,47.09700000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CC(C)(C)SC(C)(C)C,3.701,Compound 336
336,10.067314814814814,10.067314814814814,0.03472222222222254,0.03472222222222254,0.5681374031144324,8.88888888888889,122.12299999999995,116.07499999999997,122.036779432,46,0,0.15326813224881564,-0.5072100278982061,0.5072100278982061,0.15326813224881564,1.3333333333333333,2.0,2.4444444444444446,16.256094460995325,10.206481534747489,1.9266836747251326,-1.908497527737119,2.111474623777825,-1.7670994095253096,5.782042221629949,0.11161475788531638,1.8934931172271934,3.147979130039752,217.91106510209755,6.69023444431199,4.7422132319119505,4.7422132319119505,4.342535255101096,2.5753344619299336,2.5753344619299336,1.676666855298298,1.676666855298298,1.0637215700056875,1.0637215700056875,0.5871869415178455,0.5871869415178455,-1.31,130.65102508867633,5.820039011703511,2.306763635550358,1.0768191760192187,52.75210108613335,5.106527394840706,5.749511833283905,6.2861605231295545,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,12.13273413692322,0.0,5.563451491696996,9.901064578912528,6.2861605231295545,0.0,0.0,0.0,0.0,0.0,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,11.39268791797026,0.0,0.0,10.357988675768818,24.26546827384644,0.0,0.0,0.0,37.3,0.0,4.794537184071822,0.0,5.749511833283905,11.849612014826551,0.0,6.06636706846161,18.19910120538483,0.0,0.0,5.106527394840706,0.0,0.0,10.067314814814814,8.87925925925926,0.33101851851851904,0.03472222222222254,6.400648148148148,0.6203703703703702,0.0,0.0,0.0,9,1,2,0,0,0,1,0,1,2,1,2,1,0,0,0,1,1.2047,33.4943,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=Cc1ccccc1O,4.726,Compound 337
337,5.8215972222222225,5.8215972222222225,0.015625,-0.015625,0.5765659976635512,14.0,129.24699999999999,110.09499999999997,129.151749608,56,0,0.010198251592048676,-0.3255416173201797,0.3255416173201797,0.010198251592048676,1.0,1.3333333333333333,1.3333333333333333,14.698403529045654,9.824239001813288,2.199427482828592,-2.2789839872934534,2.2411639855483916,-2.3575244224630767,4.781830212234263,0.2864678388916805,1.1431558784658322,3.746417931251032,69.72120767599533,7.707106781186548,7.284457050376173,7.284457050376173,3.7071067811865475,3.49578191578136,3.49578191578136,4.726018062684563,4.726018062684563,0.9859455490991501,0.9859455490991501,1.3668463896277188,1.3668463896277188,-0.04,27.435741083179973,8.960000000000003,2.295733882030179,7.9600000000000035,58.63373652561852,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,25.683286491704035,5.538925252383345,0.0,0.0,0.0,0.0,0.0,11.148657946558963,46.578432873762466,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,5.538925252383345,0.0,5.414990469396779,41.03950762137913,0.0,0.0,0.0,0.0,26.02,0.0,0.0,0.0,5.538925252383345,5.414990469396779,6.4208216229260096,0.0,0.0,0.0,34.61868599845312,5.733667477162185,0.0,0.0,0.0,0.0,6.1653472222222225,0.0,0.0,1.0694444444444444,10.765208333333335,0.0,1.0,9,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2.1599000000000004,42.338400000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC(C)(C)CC(C)(C)N,3.721,Compound 338
338,11.65268896447468,11.65268896447468,0.08015636810279614,-0.5654629629629631,0.6170368785141781,9.75,214.21999999999997,204.13999999999996,214.06299418,80,0,0.3468118641435122,-0.5070525222360159,0.5070525222360159,0.3468118641435122,0.9375,1.5625,2.25,16.536482778590866,10.18099029460615,2.1154165998746803,-2.0444905437102228,2.1817287880201057,-2.078222649984674,5.93265299950143,0.07314635975522885,2.3053727909859516,2.1868113457628673,491.54071015476427,11.380468888623982,8.459862599134318,8.459862599134318,7.770856947829095,4.824013105158359,4.824013105158359,3.2197211392002467,3.2197211392002467,2.07771754010336,2.07771754010336,1.296804828956263,1.296804828956263,-2.2899999999999996,5744.988995136991,10.235362076049029,4.486277072858324,2.1998362076575533,92.92274052170427,9.843390348640755,17.062475158264807,0.0,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,30.33183534230805,24.26546827384644,0.0,0.0,14.637927532712576,5.9693052879518484,0.0,0.0,0.0,0.0,0.0,60.160755107851486,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,11.075832682792555,0.0,0.0,10.357988675768818,54.59730361615449,0.0,0.0,0.0,46.53,5.9693052879518484,9.901064578912528,0.0,11.3129633249809,5.749511833283905,0.0,12.13273413692322,36.39820241076966,6.06636706846161,0.0,4.736862953800049,5.082314814814815,0.0,11.65268896447468,9.458110985134795,0.15866024187452799,-0.19121834845049102,15.00611000881834,0.0,0.0,0.0,0.0,16,1,3,0,0,0,2,0,2,3,1,3,2,0,0,0,2,2.6114000000000006,59.50730000000003,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(Oc1ccccc1)c1ccccc1O,5.259,Compound 339
339,12.031111111111112,12.031111111111112,0.25074074074074026,-0.25074074074074026,0.5030676848790229,9.125,111.119,105.07099999999998,111.048427412,42,0,0.12285884280048658,-0.39872607866383863,0.39872607866383863,0.12285884280048658,1.125,1.625,2.0,19.142138128315327,10.30915076405945,1.8345857123961629,-1.8710567844639006,2.0127234822847857,-1.8171822811854406,5.359819275962003,0.6278654378362769,1.769973094021975,3.0324555320336755,147.38833891467198,5.983127663125442,4.264715818957356,4.264715818957356,3.7876937002347035,2.299024576145345,2.299024576145345,1.5515512235693263,1.5515512235693263,0.8700050935260352,0.8700050935260352,0.4627803245407954,0.4627803245407954,-1.05,70.79892376087899,5.09388489208633,1.8200415093161888,0.9641693455260449,46.93682921943591,5.733667477162185,5.817220841045894,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,0.0,24.26546827384644,5.687386274683562,0.0,4.39041504767482,5.687386274683562,0.0,0.0,0.0,0.0,5.733667477162185,30.082689114892332,0.0,0.0,5.733667477162185,10.077801322358383,0.0,0.0,0.0,0.0,5.817220841045894,0.0,24.26546827384644,0.0,0.0,0.0,26.02,0.0,4.39041504767482,0.0,5.817220841045894,5.687386274683562,0.0,24.26546827384644,0.0,0.0,0.0,5.733667477162185,12.031111111111112,0.0,0.0,0.0,5.849259259259259,-0.25074074074074026,5.703703703703704,0.0,0.0,0.0,0.0,8,2,1,0,0,0,1,0,1,1,1,2,0,0,0,0,1,1.4079000000000002,30.8124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nc1ccc(F)cc1,3.818,Compound 340
340,11.91285478080121,11.91285478080121,0.008608276643990775,-0.008608276643990775,0.6307722261623976,10.588235294117647,222.243,212.16299999999995,222.06807956,82,0,0.19281620039007316,-0.4558199464466406,0.4558199464466406,0.19281620039007316,0.8235294117647058,1.5294117647058822,2.3529411764705883,16.33796073014652,10.122440066294496,2.0470381671922424,-2.017787474399287,2.2074651580367584,-1.99169632030109,5.779187572617811,0.6187383587795878,2.396697722196647,2.299992357076278,711.5733834430602,11.664925939000156,9.089999272823986,9.089999272823986,8.34333659290053,5.427756576598006,5.427756576598006,3.8370860014190993,3.8370860014190993,2.6929287848847125,2.6929287848847125,1.848622571755369,1.848622571755369,-2.3499999999999996,13651.5902256321,9.846331466601738,3.905273120605734,1.7378733797832602,98.13650078134903,4.417150937053347,11.343267560516683,5.428790391900541,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,42.46456947923127,12.13273413692322,11.629818560158606,5.386224214464796,4.417150937053347,10.969244356107037,0.0,0.0,0.0,0.0,0.0,70.88699826058847,0.0,11.323698910571437,5.428790391900541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.87535880574127,0.0,22.292943266678478,0.0,30.21,0.0,4.794537184071822,0.0,5.428790391900541,16.72949177498148,5.563451491696996,6.06636706846161,6.06636706846161,48.53093654769288,0.0,4.417150937053347,5.7286574074074075,0.0,11.91285478080121,0.6177602985638702,1.5276936885865462,0.6058333333333337,18.440533824640966,0.0,0.0,0.0,0.0,17,0,2,0,0,0,2,1,3,2,0,2,1,0,0,0,3,3.4600000000000017,67.92000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=c1cc(-c2ccccc2)oc2ccccc12,4.803,Compound 341
341,10.448240268329554,10.448240268329554,0.1194907407407404,-0.529907407407407,0.4369032075412621,9.615384615384615,182.17899999999997,172.099,182.06914218,70,0,0.2953082274568122,-0.4936205302402744,0.4936205302402744,0.2953082274568122,1.6153846153846154,2.3076923076923075,2.8461538461538463,16.628652520982165,10.242057512000562,2.1126369720907494,-2.025560346535568,2.256287523724976,-1.972222646629419,5.6003544341710585,-0.3835124634869302,2.0806369536237694,3.0373108455333924,325.16521978178946,9.844934982691242,7.1884663248365985,7.1884663248365985,6.147065707741407,3.81537023674078,3.81537023674078,2.410744526977646,2.410744526977646,1.5096022364190191,1.5096022364190191,0.938047881676921,0.938047881676921,-1.7799999999999998,776.077583701666,9.309126559714795,3.7504504585397527,2.080165003656975,75.26769899730957,10.470530430962235,11.436898107967467,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,0.0,19.056471336613846,0.0,17.596560081792198,9.660174002617719,11.374772549367124,0.0,0.0,0.0,6.923737199690624,12.340549441675103,28.3134194741504,0.0,5.749511833283905,10.470530430962235,11.374772549367124,5.749511833283905,0.0,11.530193013330589,0.0,10.114318268765572,6.923737199690624,18.19910120538483,0.0,0.0,0.0,78.39,4.923311048817671,10.114318268765572,0.0,11.374772549367124,12.356393797796823,0.0,12.13273413692322,6.06636706846161,6.923737199690624,0.0,10.470530430962235,5.091666666666667,0.0,9.918332860922147,10.448240268329554,5.416532501889645,0.46148148148148205,4.382731481481481,0.0,2.2810147392290245,0.0,0.25,13,2,5,0,0,0,1,0,1,4,1,5,3,0,0,0,1,1.5756999999999999,48.67780000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCOc1ccc(N)c([N+](=O)[O-])c1,3.846,Compound 342
